Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2022-03-11 00:00:00-03:00;16.39321341988243;16.620427526436888;15.503696600958246;15.70673942565918;92153700;0.0;0.0
2022-03-14 00:00:00-03:00;15.677732299593988;15.90011103645973;15.237808344424568;15.407010078430176;52274100;0.0;0.0
2022-03-15 00:00:00-03:00;15.054105902058685;15.247479872822726;14.730205699726975;15.034769058227539;66272000;0.0;0.0
2022-03-16 00:00:00-03:00;15.228140782374243;15.247478546598822;14.681861852084765;14.904240608215332;72034900;0.0;0.0
2022-03-17 00:00:00-03:00;15.107282719084667;15.179797491721201;14.261274886815926;14.50782585144043;178319300;0.0;0.0
2022-03-18 00:00:00-03:00;14.54650236345671;14.899408312696123;14.43531296937999;14.797887802124023;93097100;0.0;0.0
2022-03-21 00:00:00-03:00;14.942914937157688;15.513366062136846;14.812387797291203;15.353833198547363;67700800;0.0;0.0
2022-03-22 00:00:00-03:00;15.465022544695062;15.518199551072017;15.155625700046125;15.286152839660645;56128600;0.0;0.0
2022-03-23 00:00:00-03:00;15.436017594862754;15.697071887178904;15.319993772302926;15.49402904510498;52956100;0.0;0.0
2022-03-24 00:00:00-03:00;15.49403235502615;15.759920223266779;15.310328160581355;15.67290210723877;49402800;0.0;0.0
2022-03-25 00:00:00-03:00;15.542372436869359;15.735744539700399;15.431182140732302;15.614886283874512;51780100;0.0;0.0
2022-03-28 00:00:00-03:00;15.498865138385657;15.508534021239896;14.97675652916173;15.276485443115234;68610500;0.0;0.0
2022-03-29 00:00:00-03:00;15.532703555105211;15.837265031997992;15.431182140732302;15.614886283874512;93809000;0.0;0.0
2022-03-30 00:00:00-03:00;15.711575642760268;15.948458671569824;15.653564187518485;15.948458671569824;69648400;0.0;0.0
2022-03-31 00:00:00-03:00;15.745415762229868;16.228848857402173;15.71157559309988;16.17083740234375;94269500;0.0;0.0
2022-04-01 00:00:00-03:00;16.219180388777275;16.335205146010722;15.909783495022687;15.958126068115234;72545400;0.0;0.0
2022-04-04 00:00:00-03:00;15.904949814369502;15.904949814369502;15.59071755999603;15.808262825012207;56053000;0.0;0.0
2022-04-05 00:00:00-03:00;15.788922908448697;15.982296860832973;15.658395767211914;15.658395767211914;45847200;0.0;0.0
2022-04-06 00:00:00-03:00;15.759919019311793;15.846937128692186;15.489197651595909;15.643896102905273;56947100;0.0;0.0
2022-04-07 00:00:00-03:00;15.779253445277847;16.465729291224083;15.711573117681166;16.4560604095459;118469400;0.0;0.0
2022-04-08 00:00:00-03:00;16.470563915297934;16.63493122655625;16.36420805385116;16.538244247436523;60772700;0.0;0.0
2022-04-11 00:00:00-03:00;16.388382501542623;16.485067644297914;16.330369202908383;16.412553787231445;48125400;0.0;0.0
2022-04-12 00:00:00-03:00;16.630097877775437;16.76545854343883;16.340036937445763;16.364208221435547;68522800;0.0;0.0
2022-04-13 00:00:00-03:00;16.61559329528731;16.823469652857465;16.485066151407167;16.7122802734375;101438800;0.0;0.0
2022-04-14 00:00:00-03:00;16.712413997460924;16.960984345830564;16.47970921912216;16.537885665893555;119382100;2.970249;0.0
2022-04-18 00:00:00-03:00;16.479710255621328;16.601351007660515;16.114786990756873;16.247005462646484;76350600;0.0;0.0
2022-04-19 00:00:00-03:00;16.479709202001565;16.923963319847303;16.458554772400102;16.73885726928711;88494100;0.0;0.0
2022-04-20 00:00:00-03:00;16.738856839348244;16.897519596644642;16.569617371896193;16.818187713623047;34694700;0.0;0.0
2022-04-22 00:00:00-03:00;16.421532089989558;16.553750548069175;16.03545443449631;16.162384033203125;74560900;0.0;0.0
2022-04-25 00:00:00-03:00;15.850349671742116;16.098921038608;15.62293475282311;15.924392700195312;66413900;0.0;0.0
2022-04-26 00:00:00-03:00;15.924392563849286;16.172962919840028;15.808039666739143;15.897948265075684;48764100;0.0;0.0
2022-04-27 00:00:00-03:00;16.06189989123146;16.162385200330586;15.839772825267467;15.897948265075684;41881300;0.0;0.0
2022-04-28 00:00:00-03:00;16.1042094605052;16.19411805716677;15.99843428487506;16.00372314453125;43298500;0.0;0.0
2022-04-29 00:00:00-03:00;16.262869721225382;16.707123804065912;16.014299392700195;16.014299392700195;76243900;0.0;0.0
2022-05-02 00:00:00-03:00;15.956123862842002;16.040743596911856;15.511869754601875;15.855637550354004;72456200;0.0;0.0
2022-05-03 00:00:00-03:00;15.92968090967295;16.072476083456063;15.77101814839075;15.998434066772461;52531000;0.0;0.0
2022-05-04 00:00:00-03:00;16.183539122724095;17.013869851464467;16.077763955036016;16.960983276367188;109417000;0.0;0.0
2022-05-05 00:00:00-03:00;16.823474659064264;17.188397849707115;16.405664897419655;16.929248809814453;99439900;0.0;0.0
2022-05-06 00:00:00-03:00;17.28888289382457;17.516298777360852;16.871073138167986;17.484567642211914;129570200;0.0;0.0
2022-05-09 00:00:00-03:00;17.294175434288533;17.47399262540016;16.955696490429855;17.008583068847656;92314500;0.0;0.0
2022-05-10 00:00:00-03:00;17.114358848618345;17.37350591652432;17.02973910966015;17.156667709350586;60330600;0.0;0.0
2022-05-11 00:00:00-03:00;17.336482652345975;17.93411061586149;17.288883929278484;17.75429344177246;108895400;0.0;0.0
2022-05-12 00:00:00-03:00;17.590341908445378;18.024020285670957;17.590341908445378;17.891801834106445;114415900;0.0;0.0
2022-05-13 00:00:00-03:00;18.03459829637613;18.214415494235617;17.928825135571262;18.124507904052734;67000100;0.0;0.0
2022-05-16 00:00:00-03:00;18.113928298792743;18.44711936962492;17.986997694549313;18.304323196411133;92075300;0.0;0.0
2022-05-17 00:00:00-03:00;18.51058600830233;18.584628029536535;18.05575414358504;18.06633186340332;90914700;0.0;0.0
2022-05-18 00:00:00-03:00;18.07690847855253;18.277881107831035;17.680253088328282;17.770160675048828;80986200;0.0;0.0
2022-05-19 00:00:00-03:00;17.72785223139085;18.13508535033241;17.62736692314307;18.071619033813477;63983100;0.0;0.0
2022-05-20 00:00:00-03:00;18.29374657321558;18.420677185058594;18.11392938330926;18.420677185058594;79589900;0.0;0.0
2022-05-23 00:00:00-03:00;18.605781602644768;19.20340959871429;18.58991603325586;19.145233154296875;93807400;0.0;0.0
2022-05-24 00:00:00-03:00;18.388186139211506;18.91272056358497;18.099396336267773;18.623931884765625;154453100;3.71549;0.0
2022-05-25 00:00:00-03:00;18.68287185150053;19.024702398911703;18.423550924227843;18.889148712158203;69991900;0.0;0.0
2022-05-26 00:00:00-03:00;18.87146785964572;19.189725504113763;18.830212488871982;18.936298370361328;78303600;0.0;0.0
2022-05-27 00:00:00-03:00;18.948087192861966;18.948087192861966;18.01688933784453;18.034570693969727;118295600;0.0;0.0
2022-05-30 00:00:00-03:00;18.17601693921514;18.19369829414247;17.16230952999691;17.67505645751953;98110100;0.0;0.0
2022-05-31 00:00:00-03:00;17.922588463300396;18.046355690271238;17.568969260115153;17.716310501098633;83598000;0.0;0.0
2022-06-01 00:00:00-03:00;17.622011384968445;17.87543848764478;17.59254358777909;17.69273567199707;46353200;0.0;0.0
2022-06-02 00:00:00-03:00;17.66326921192463;17.710418368472116;17.415735859019172;17.53950309753418;50738300;0.0;0.0
2022-06-03 00:00:00-03:00;17.510031205680164;17.940268450928176;17.403946464513915;17.845970153808594;60396900;0.0;0.0
2022-06-06 00:00:00-03:00;17.975631008227033;17.99331236144451;17.627905597154324;17.857757568359375;39213900;0.0;0.0
2022-06-07 00:00:00-03:00;17.792928003472554;18.447122327987344;17.77524665043859;18.069929122924805;80333700;0.0;0.0
2022-06-08 00:00:00-03:00;17.928480582038336;18.358716695945517;17.875437650282727;17.981523513793945;65923900;0.0;0.0
2022-06-09 00:00:00-03:00;17.98152317087131;18.06992768073659;17.669159370281353;17.72220230102539;53879000;0.0;0.0
2022-06-10 00:00:00-03:00;17.68684215026707;17.68684215026707;17.126945002363268;17.47467041015625;63101700;0.0;0.0
2022-06-13 00:00:00-03:00;17.10337210241499;17.43341617864118;16.897094133226933;17.250713348388672;64507100;0.0;0.0
2022-06-14 00:00:00-03:00;17.480565365473684;17.828290796559685;17.233032026804405;17.44520378112793;68816900;0.0;0.0
2022-06-15 00:00:00-03:00;17.680948715737166;17.69273628467086;16.997285455325287;17.13873291015625;72785700;0.0;0.0
2022-06-17 00:00:00-03:00;16.60241046924355;16.767433057769235;15.400105447394456;16.095556259155273;184606500;0.0;0.0
2022-06-20 00:00:00-03:00;15.3352769951997;16.64956062616555;15.270446487908956;16.278261184692383;92581800;0.0;0.0
2022-06-21 00:00:00-03:00;16.384346319722923;16.596518076456228;15.730151943336091;15.954110145568848;85179500;0.0;0.0
2022-06-22 00:00:00-03:00;15.66532093835063;16.237004557511423;15.553341278718804;15.906960487365723;57874700;0.0;0.0
2022-06-23 00:00:00-03:00;15.901065714897063;16.1368114646413;15.394212633978059;15.612277030944824;69262300;0.0;0.0
2022-06-24 00:00:00-03:00;15.77140688027776;15.965897277240147;15.429575239431005;15.494405746459961;53413400;0.0;0.0
2022-06-27 00:00:00-03:00;15.806769416375218;16.543475680181853;15.712471104537933;16.490432739257812;90417700;0.0;0.0
2022-06-28 00:00:00-03:00;16.844049913969464;16.99139114873971;16.51400586283895;16.69670867919922;51388000;0.0;0.0
2022-06-29 00:00:00-03:00;16.78511559654545;16.98549979443026;16.407922341291485;16.54936981201172;52048800;0.0;0.0
2022-06-30 00:00:00-03:00;16.295941602476532;16.53758115627871;16.1486003562984;16.46096420288086;49910100;0.0;0.0
2022-07-01 00:00:00-03:00;16.549370018567174;17.003181362036553;16.21932591610062;16.814584732055664;64948200;0.0;0.0
2022-07-04 00:00:00-03:00;16.820477065183784;17.256607015395605;16.820477065183784;17.174095153808594;37324200;0.0;0.0
2022-07-05 00:00:00-03:00;17.032648193671466;17.06211711800517;16.237005222653824;16.519901275634766;78428500;0.0;0.0
2022-07-06 00:00:00-03:00;16.59651843840754;16.785115060005992;15.859812182710739;16.307729721069336;57617200;0.0;0.0
2022-07-07 00:00:00-03:00;16.502219368938157;17.044435193168248;16.502219368938157;16.785114288330078;52147300;0.0;0.0
2022-07-08 00:00:00-03:00;16.814583323158775;17.073903105591754;16.720285016069603;16.973711013793945;43097800;0.0;0.0
2022-07-11 00:00:00-03:00;16.690816826875157;16.96781909974585;16.649561456224085;16.89120101928711;39577600;0.0;0.0
2022-07-12 00:00:00-03:00;16.679026971443236;16.755645041403145;16.484536590649885;16.637771606445312;46462000;0.0;0.0
2022-07-13 00:00:00-03:00;16.578836635096266;16.78511460593606;16.490432111629072;16.649560928344727;35497200;0.0;0.0
2022-07-14 00:00:00-03:00;16.50221926155703;16.50221926155703;16.054301746705544;16.201642990112305;47151000;0.0;0.0
2022-07-15 00:00:00-03:00;16.32540952000693;16.531686352643305;16.201642296300673;16.4786434173584;38610800;0.0;0.0
2022-07-18 00:00:00-03:00;16.732071544388276;16.90888171415119;16.679028605871853;16.855838775634766;46782300;0.0;0.0
2022-07-19 00:00:00-03:00;16.826369422765715;17.233031566310995;16.737964902201387;17.197669982910156;48562300;0.0;0.0
2022-07-20 00:00:00-03:00;17.132837652808806;17.22124216396262;16.991390210137837;17.191774368286133;43520800;0.0;0.0
2022-07-21 00:00:00-03:00;17.079797434267167;17.16820195946326;16.62009345359767;17.10337257385254;58843200;0.0;0.0
2022-07-22 00:00:00-03:00;17.115158436246947;17.36858441676091;17.003178782636503;17.286073684692383;55676200;0.0;0.0
2022-07-25 00:00:00-03:00;17.451097922650234;18.12297365957816;17.451097922650234;18.093505859375;79106600;0.0;0.0
2022-07-26 00:00:00-03:00;18.38819046192123;18.635723833974485;18.028677412858855;18.27621078491211;78360100;0.0;0.0
2022-07-27 00:00:00-03:00;18.44712218872868;18.547314273582614;18.046354973437364;18.476591110229492;56097200;0.0;0.0
2022-07-28 00:00:00-03:00;18.61803984299654;19.23097996292417;18.523741535949906;19.030595779418945;114996500;0.0;0.0
2022-07-29 00:00:00-03:00;19.80266136830833;20.427389023025068;19.348852336467974;20.126813888549805;181480600;0.0;0.0
2022-08-01 00:00:00-03:00;20.038408156746907;20.126813797914448;19.578704218472932;19.849811553955078;81365100;0.0;0.0
2022-08-02 00:00:00-03:00;19.902854457025974;20.33309059696908;19.731938083442742;19.938217163085938;69147100;0.0;0.0
2022-08-03 00:00:00-03:00;20.044302888779423;20.132708539084682;19.77909043436181;19.95000457763672;65544500;0.0;0.0
2022-08-04 00:00:00-03:00;20.0855603008587;20.274156921202522;19.79087780054034;20.16217613220215;54387500;0.0;0.0
2022-08-05 00:00:00-03:00;20.126815724896186;20.66313778698066;20.109133246020416;20.551156997680664;77882600;0.0;0.0
2022-08-08 00:00:00-03:00;20.710285128132853;21.670950679247575;20.70439246753661;21.58843994140625;109484600;0.0;0.0
2022-08-09 00:00:00-03:00;21.812397544483975;22.077612242719873;21.71809923491666;21.942058563232422;79051200;0.0;0.0
2022-08-10 00:00:00-03:00;22.18959362974703;22.18959362974703;21.576653476895924;21.871335983276367;78369600;0.0;0.0
2022-08-11 00:00:00-03:00;22.07171941274669;22.313358969675733;21.36448097229004;21.36448097229004;128896500;0.0;0.0
2022-08-12 00:00:00-03:00;21.016327956201554;22.98796249049021;21.001883414135392;22.901296615600586;171288300;6.667932;0.0
2022-08-15 00:00:00-03:00;22.30185901676254;23.276843440284335;22.06352961345785;22.90851593017578;96759000;0.0;0.0
2022-08-16 00:00:00-03:00;22.908517729496783;23.16129169285731;22.74963190731656;23.117958068847656;64218800;0.0;0.0
2022-08-17 00:00:00-03:00;22.857963694354975;23.702950095260388;22.82185371775939;23.659616470336914;72924700;0.0;0.0
2022-08-18 00:00:00-03:00;23.905167190986706;24.309606075362193;23.739059101425656;24.136274337768555;84552500;0.0;0.0
2022-08-19 00:00:00-03:00;23.775168571083302;23.941279412127326;22.626855132112624;22.915739059448242;125178200;0.0;0.0
2022-08-22 00:00:00-03:00;22.92296207484568;23.529620408228485;22.012976641032374;23.406843185424805;92400300;0.0;0.0
2022-08-23 00:00:00-03:00;23.565729933590866;24.194052311776222;23.55850628561506;24.150718688964844;73215800;0.0;0.0
2022-08-24 00:00:00-03:00;24.22294224870726;24.641822930612264;24.013500530247466;24.295162200927734;61067900;0.0;0.0
2022-08-25 00:00:00-03:00;24.62737820660778;24.815154489012404;23.594616918426045;24.035165786743164;99511600;0.0;0.0
2022-08-26 00:00:00-03:00;24.035165964910693;24.31682763559096;23.522397141107405;24.295162200927734;63545400;0.0;0.0
2022-08-29 00:00:00-03:00;24.230161346831167;25.335145268040826;24.15794139996111;24.901817321777344;73339500;0.0;0.0
2022-08-30 00:00:00-03:00;24.555157840008565;24.714045037048557;23.305733962868693;23.421287536621094;99361100;0.0;0.0
2022-08-31 00:00:00-03:00;23.161291748013646;24.15071941429988;22.980739113398627;23.999055862426758;114235400;0.0;0.0
2022-09-01 00:00:00-03:00;24.09294341507627;24.519047732555673;23.659615449580627;24.44682502746582;69184700;0.0;0.0
2022-09-02 00:00:00-03:00;24.872929401266134;24.966817540588295;24.02072076437763;24.136274337768555;81792300;0.0;0.0
2022-09-05 00:00:00-03:00;24.44682692974878;24.63460322257936;23.94128172985425;24.078500747680664;76337600;0.0;0.0
2022-09-06 00:00:00-03:00;23.305733917123238;23.536841064174414;22.756853754123068;23.18295669555664;111813500;0.0;0.0
2022-09-08 00:00:00-03:00;23.334622232543904;23.674059293926646;22.677409410638933;22.966293334960938;63159800;0.0;0.0
2022-09-09 00:00:00-03:00;23.464623905178723;23.59461928022143;22.894076862705603;22.959075927734375;49871900;0.0;0.0
2022-09-12 00:00:00-03:00;23.219068078299482;23.6379487248911;22.72074108293967;22.735185623168945;71374500;0.0;0.0
2022-09-13 00:00:00-03:00;22.345193432100007;22.706298684950653;22.041864964605175;22.135751724243164;88327800;0.0;0.0
2022-09-14 00:00:00-03:00;22.207972628199474;22.699075983142926;22.121306763059433;22.475191116333008;49039700;0.0;0.0
2022-09-15 00:00:00-03:00;22.33074903211109;22.554633904587373;22.244083164777596;22.43185806274414;45553200;0.0;0.0
2022-09-16 00:00:00-03:00;22.287417748906364;22.352416807834405;21.91186793676819;22.22964096069336;107303600;0.0;0.0
2022-09-19 00:00:00-03:00;22.02742223818423;22.662966929445005;21.579651081665453;22.583524703979492;65559900;0.0;0.0
2022-09-20 00:00:00-03:00;22.69185689119359;22.821855018357876;22.272974802279432;22.453527450561523;67798200;0.0;0.0
2022-09-21 00:00:00-03:00;22.641301067684477;22.72796556247056;22.309083497651677;22.511302947998047;58812200;0.0;0.0
2022-09-22 00:00:00-03:00;22.73518812636815;23.168516115913853;22.410194200469864;23.067405700683594;69764300;0.0;0.0
2022-09-23 00:00:00-03:00;22.619633870632875;22.67018838798306;21.500208085712966;21.622983932495117;138630800;0.0;0.0
2022-09-26 00:00:00-03:00;21.464094725398045;21.724090936041126;21.139100839601355;21.153545379638672;42934600;0.0;0.0
2022-09-27 00:00:00-03:00;21.420763874531634;21.579649692743693;21.36298708813568;21.42798614501953;71087600;0.0;0.0
2022-09-28 00:00:00-03:00;21.42798494423361;21.536316240466927;20.64077541276053;21.139101028442383;104670700;0.0;0.0
2022-09-29 00:00:00-03:00;20.936884473813585;21.232990700351078;20.65522278942606;21.167991638183594;87536500;0.0;0.0
2022-09-30 00:00:00-03:00;21.102991417322997;22.020199130874662;20.944105594919336;21.521873474121094;121637100;0.0;0.0
2022-10-03 00:00:00-03:00;23.04573693482447;23.572950268994543;22.865184309902617;23.240734100341797;179694100;0.0;0.0
2022-10-04 00:00:00-03:00;23.760727140901235;23.818502549725668;22.439080570738092;22.655744552612305;115917200;0.0;0.0
2022-10-05 00:00:00-03:00;22.684632189304846;23.702948906302694;22.53296864220217;23.507951736450195;92893700;0.0;0.0
2022-10-06 00:00:00-03:00;23.832947708161377;24.403494693287524;23.428508815854002;24.309606552124023;82671900;0.0;0.0
2022-10-07 00:00:00-03:00;24.251829098869482;24.786263308133595;23.991832886788853;24.287939071655273;73500100;0.0;0.0
2022-10-10 00:00:00-03:00;24.302385528725083;24.47571451377467;23.832947580437914;24.013500213623047;52222600;0.0;0.0
2022-10-11 00:00:00-03:00;23.75350318061696;24.071277567524124;23.551285119868364;23.83294677734375;58332400;0.0;0.0
2022-10-13 00:00:00-03:00;23.47184151427078;24.90904163765864;23.40684245833837;24.511823654174805;91143900;0.0;0.0
2022-10-14 00:00:00-03:00;24.533492329125956;24.656266795534965;24.049609846478987;24.136274337768555;62246100;0.0;0.0
2022-10-17 00:00:00-03:00;24.006280738695025;24.663492252113706;23.717395406526823;24.11461067199707;100936400;0.0;0.0
2022-10-18 00:00:00-03:00;24.48293794172362;24.72126598277704;23.948500940095663;24.70682144165039;82313200;0.0;0.0
2022-10-19 00:00:00-03:00;24.649044761586186;25.681805981282984;24.569601166991912;25.5806941986084;113700900;0.0;0.0
2022-10-20 00:00:00-03:00;26.071799886907574;26.396795187079782;25.83347183679104;26.339019775390625;114347400;0.0;0.0
2022-10-21 00:00:00-03:00;26.32457355926982;27.7256609525411;26.281239936998332;27.24178123474121;139601400;0.0;0.0
2022-10-24 00:00:00-03:00;26.360685835789592;26.591792998058352;24.721267509372968;24.7357120513916;142110900;0.0;0.0
2022-10-25 00:00:00-03:00;24.584046215493903;24.916262386105174;23.98461017481256;24.215717315673828;113161200;0.0;0.0
2022-10-26 00:00:00-03:00;23.54406484526004;24.215720934708997;23.038518243448966;23.62350845336914;121334800;0.0;0.0
2022-10-27 00:00:00-03:00;23.695730048642204;24.22294343981706;23.594618253541178;23.804059982299805;111008800;0.0;0.0
2022-10-28 00:00:00-03:00;23.61628614030164;23.919613256656227;23.009629152577784;23.522397994995117;129745400;0.0;0.0
2022-10-31 00:00:00-03:00;22.10686392460888;22.821852156856806;21.059658144872916;21.529094696044922;262409400;0.0;0.0
2022-11-01 00:00:00-03:00;22.077975334748427;22.15019666211494;21.348542545610428;21.56520652770996;115944200;0.0;0.0
2022-11-03 00:00:00-03:00;21.52187057897415;21.947974849130635;21.2618757570618;21.630203247070312;139062100;0.0;0.0
2022-11-04 00:00:00-03:00;22.244085003358183;22.316306335854332;20.351894081501708;20.43855857849121;195361000;0.0;0.0
2022-11-07 00:00:00-03:00;20.19300518750732;20.438556870975486;19.55023827475625;19.608015060424805;117206600;0.0;0.0
2022-11-08 00:00:00-03:00;19.543014967164112;19.8824547702708;19.31913010676898;19.752456665039062;94745400;0.0;0.0
2022-11-09 00:00:00-03:00;19.608016169105625;20.185785435966753;19.23968862307732;19.42746353149414;103303500;0.0;0.0
2022-11-10 00:00:00-03:00;18.835248570195755;19.420238651767146;18.495810152989073;18.864137649536133;145470100;0.0;0.0
2022-11-11 00:00:00-03:00;18.633029413310148;19.759678728538866;18.560809468942555;19.492460250854492;146365800;0.0;0.0
2022-11-14 00:00:00-03:00;19.687456967298377;20.351890634204885;19.564681136103463;20.005229949951172;66639500;0.0;0.0
2022-11-16 00:00:00-03:00;20.084673886567188;20.301337865954686;19.44912924421309;19.608015060424805;85549900;0.0;0.0
2022-11-17 00:00:00-03:00;19.499684613300513;19.7163472246676;19.174689318742587;19.615238189697266;101525800;0.0;0.0
2022-11-18 00:00:00-03:00;19.788568477271163;19.933011135958548;18.936359821531614;19.283021926879883;127683500;0.0;0.0
2022-11-21 00:00:00-03:00;19.58634910119587;19.91134299529597;18.813582719541557;19.340797424316406;164898100;0.0;0.0
2022-11-22 00:00:00-03:00;17.77128870464539;18.10353477274819;17.230422806746734;18.026268005371094;164261300;1.748708;0.0
2022-11-23 00:00:00-03:00;17.77129222297328;18.27352409974383;17.616758657624818;18.111265182495117;77317300;0.0;0.0
2022-11-24 00:00:00-03:00;18.173076626249426;19.030733560437586;17.964456774524805;18.73712158203125;94233800;0.0;0.0
2022-11-25 00:00:00-03:00;18.744847085345437;18.798933382258934;18.23488846624523;18.435781478881836;58635900;0.0;0.0
2022-11-28 00:00:00-03:00;18.273520319963;18.968918272709097;18.188528202968687;18.822113037109375;56067400;0.0;0.0
2022-11-29 00:00:00-03:00;19.007553816433116;19.996563788188265;18.914833394710517;19.610231399536133;96151500;0.0;0.0
